tkr,cdate,cp
SPY,2002-03-12,117.169998
SPY,2002-03-11,117.239998
SPY,2002-03-08,116.989998
SPY,2002-03-07,116.50
SPY,2002-03-06,116.75
SPY,2002-03-05,115.379997
SPY,2002-03-04,115.75
SPY,2002-03-01,113.739998
SPY,2002-02-28,111.150002
SPY,2002-02-27,111.650002
SPY,2002-02-26,111.220001
SPY,2002-02-25,111.449997
SPY,2002-02-22,109.639999
SPY,2002-02-21,108.300003
SPY,2002-02-20,110.589996
SPY,2002-02-19,108.760002
SPY,2002-02-15,110.889999
SPY,2002-02-14,112.059998
SPY,2002-02-13,112.269997
SPY,2002-02-12,111.089996
SPY,2002-02-11,111.440002
SPY,2002-02-08,110.089996
SPY,2002-02-07,108.019997
SPY,2002-02-06,108.699997
SPY,2002-02-05,109.169998
SPY,2002-02-04,109.849998
SPY,2002-02-01,112.650002
SPY,2002-01-31,113.18
SPY,2002-01-30,111.870003
SPY,2002-01-29,110.279999
SPY,2002-01-28,113.860001
SPY,2002-01-25,113.550003
SPY,2002-01-24,113.580002
SPY,2002-01-23,113.230003
SPY,2002-01-22,112.370003
SPY,2002-01-18,113.150002
SPY,2002-01-17,113.669998
SPY,2002-01-16,112.82
SPY,2002-01-15,115.150002
SPY,2002-01-14,114.220001
SPY,2002-01-11,114.940002
SPY,2002-01-10,116.080002
SPY,2002-01-09,115.57
SPY,2002-01-08,116.519997
SPY,2002-01-07,116.790001
SPY,2002-01-04,117.620003
SPY,2002-01-03,116.839996
SPY,2002-01-02,115.529999
SPY,2001-12-31,114.300003
SPY,2001-12-28,116.00
SPY,2001-12-27,116.059998
SPY,2001-12-26,115.360001
SPY,2001-12-24,114.730003
SPY,2001-12-21,114.949997
SPY,2001-12-20,114.650002
SPY,2001-12-19,115.790001
SPY,2001-12-18,114.980003
SPY,2001-12-17,114.300003
SPY,2001-12-14,113.129997
SPY,2001-12-13,112.059998
SPY,2001-12-12,114.279999
SPY,2001-12-11,114.150002
SPY,2001-12-10,114.379997
SPY,2001-12-07,116.559998
SPY,2001-12-06,117.339996
SPY,2001-12-05,117.400002
SPY,2001-12-04,115.290001
SPY,2001-12-03,113.370003
SPY,2001-11-30,114.050003
SPY,2001-11-29,114.870003
SPY,2001-11-28,113.339996
SPY,2001-11-27,115.43
SPY,2001-11-26,115.93
SPY,2001-11-23,115.68
SPY,2001-11-21,114.040001
SPY,2001-11-20,114.800003
SPY,2001-11-19,115.769997
SPY,2001-11-16,114.360001
SPY,2001-11-15,114.870003
SPY,2001-11-14,114.660004
SPY,2001-11-13,114.550003
SPY,2001-11-12,112.029999
SPY,2001-11-09,112.720001
SPY,2001-11-08,112.599998
SPY,2001-11-07,112.25
SPY,2001-11-06,112.400002
SPY,2001-11-05,110.68
SPY,2001-11-02,109.25
SPY,2001-11-01,108.510002
SPY,2001-10-31,105.800003
SPY,2001-10-30,106.160004
SPY,2001-10-29,107.449997
SPY,2001-10-26,110.32
SPY,2001-10-25,110.57
SPY,2001-10-24,108.620003
SPY,2001-10-23,108.910004
SPY,2001-10-22,109.470001
SPY,2001-10-19,107.349998
SPY,2001-10-18,107.419998
SPY,2001-10-17,107.650002
SPY,2001-10-16,109.989998
SPY,2001-10-15,109.300003
SPY,2001-10-12,109.50
SPY,2001-10-11,110.00
SPY,2001-10-10,108.32
SPY,2001-10-09,105.959999
SPY,2001-10-08,106.529999
SPY,2001-10-05,107.230003
SPY,2001-10-04,107.440002
SPY,2001-10-03,107.349998
SPY,2001-10-02,105.580002
SPY,2001-10-01,104.269997
SPY,2001-09-28,104.440002
SPY,2001-09-27,102.269997
SPY,2001-09-26,101.389999
SPY,2001-09-25,101.75
SPY,2001-09-24,100.699997
SPY,2001-09-21,97.279999
SPY,2001-09-20,98.709999
SPY,2001-09-19,101.949997
SPY,2001-09-18,104.050003
SPY,2001-09-17,104.300003
SPY,2001-09-10,110.050003
SPY,2001-09-07,108.720001
SPY,2001-09-06,110.769997
SPY,2001-09-05,113.699997
SPY,2001-09-04,113.419998
SPY,2001-08-31,114.150002
SPY,2001-08-30,113.32
SPY,2001-08-29,115.540001
SPY,2001-08-28,116.580002
SPY,2001-08-27,118.309998
SPY,2001-08-24,119.019997
SPY,2001-08-23,116.599998
SPY,2001-08-22,117.019997
SPY,2001-08-21,115.82
SPY,2001-08-20,117.830002
SPY,2001-08-17,116.75
SPY,2001-08-16,118.650002
SPY,2001-08-15,118.239998
SPY,2001-08-14,119.269997
SPY,2001-08-13,119.32
SPY,2001-08-10,119.290001
SPY,2001-08-09,118.879997
SPY,2001-08-08,118.529999
SPY,2001-08-07,120.769997
SPY,2001-08-06,120.300003
SPY,2001-08-03,121.940002
SPY,2001-08-02,122.610001
SPY,2001-08-01,122.110001
SPY,2001-07-31,121.349998
SPY,2001-07-30,120.849998
SPY,2001-07-27,120.809998
SPY,2001-07-26,120.349998
SPY,2001-07-25,119.099998
SPY,2001-07-24,117.800003
SPY,2001-07-23,118.949997
SPY,2001-07-20,121.339996
SPY,2001-07-19,122.07
SPY,2001-07-18,121.010002
SPY,2001-07-17,121.839996
SPY,2001-07-16,120.709999
SPY,2001-07-13,122.239998
SPY,2001-07-12,121.190002
SPY,2001-07-11,118.379997
SPY,2001-07-10,118.260002
SPY,2001-07-09,119.699997
SPY,2001-07-06,119.050003
SPY,2001-07-05,121.68
SPY,2001-07-03,124.099998
SPY,2001-07-02,124.129997
SPY,2001-06-29,122.599998
SPY,2001-06-28,122.150002
SPY,2001-06-27,121.480003
SPY,2001-06-26,121.550003
SPY,2001-06-25,121.720001
SPY,2001-06-22,122.849998
SPY,2001-06-21,123.82
SPY,2001-06-20,122.43
SPY,2001-06-19,121.790001
SPY,2001-06-18,121.260002
SPY,2001-06-15,121.849998
SPY,2001-06-14,122.00
SPY,2001-06-13,124.800003
SPY,2001-06-12,125.879997
SPY,2001-06-11,126.099998
SPY,2001-06-08,127.00
SPY,2001-06-07,128.190002
SPY,2001-06-06,127.730003
SPY,2001-06-05,128.800003
SPY,2001-06-04,127.339996
SPY,2001-06-01,126.730003
SPY,2001-05-31,125.949997
SPY,2001-05-30,125.300003
SPY,2001-05-29,127.080002
SPY,2001-05-25,128.100006
SPY,2001-05-24,129.630005
SPY,2001-05-23,129.25
SPY,2001-05-22,131.479996
SPY,2001-05-21,131.649994
SPY,2001-05-18,129.740005
SPY,2001-05-17,129.149994
SPY,2001-05-16,128.949997
SPY,2001-05-15,125.980003
SPY,2001-05-14,125.400002
SPY,2001-05-11,125.150002
SPY,2001-05-10,126.019997
SPY,2001-05-09,125.650002
SPY,2001-05-08,126.18
SPY,2001-05-07,126.239998
SPY,2001-05-04,127.339996
SPY,2001-05-03,125.209999
SPY,2001-05-02,126.82
SPY,2001-05-01,127.050003
SPY,2001-04-30,126.660004
SPY,2001-04-27,125.779999
SPY,2001-04-26,123.720001
SPY,2001-04-25,123.169998
SPY,2001-04-24,121.580002
SPY,2001-04-23,122.239998
SPY,2001-04-20,124.50
SPY,2001-04-19,125.650002
SPY,2001-04-18,124.00
SPY,2001-04-17,119.260002
SPY,2001-04-16,117.599998
SPY,2001-04-12,118.849998
SPY,2001-04-11,116.730003
SPY,2001-04-10,116.650002
SPY,2001-04-09,114.559998
SPY,2001-04-06,113.300003
SPY,2001-04-05,115.050003
SPY,2001-04-04,110.849998
SPY,2001-04-03,110.389999
SPY,2001-04-02,114.199997
SPY,2001-03-30,116.690002
SPY,2001-03-29,115.480003
SPY,2001-03-28,115.040001
SPY,2001-03-27,118.309998
SPY,2001-03-26,115.940002
SPY,2001-03-23,114.480003
SPY,2001-03-22,111.120003
SPY,2001-03-21,112.260002
SPY,2001-03-20,114.199997
SPY,2001-03-19,117.349998
SPY,2001-03-16,115.010002
SPY,2001-03-15,117.68
SPY,2001-03-14,117.650002
SPY,2001-03-13,120.019997
SPY,2001-03-12,118.080002
SPY,2001-03-09,123.360001
SPY,2001-03-08,127.120003
SPY,2001-03-07,126.980003
SPY,2001-03-06,126.080002
SPY,2001-03-05,124.739998
SPY,2001-03-02,123.610001
SPY,2001-03-01,124.599998
SPY,2001-02-28,123.949997
SPY,2001-02-27,126.440002
SPY,2001-02-26,127.620003
SPY,2001-02-23,124.959999
SPY,2001-02-22,125.809998
SPY,2001-02-21,125.620003
SPY,2001-02-20,128.389999
SPY,2001-02-16,130.399994
SPY,2001-02-15,133.339996
SPY,2001-02-14,132.059998
SPY,2001-02-13,132.259995
SPY,2001-02-12,133.350006
SPY,2001-02-09,131.839996
SPY,2001-02-08,133.119995
SPY,2001-02-07,134.690002
SPY,2001-02-06,135.389999
SPY,2001-02-05,135.789993
SPY,2001-02-02,134.800003
SPY,2001-02-01,137.929993
SPY,2001-01-31,137.020004
SPY,2001-01-30,137.800003
SPY,2001-01-29,136.600006
SPY,2001-01-26,135.875
SPY,2001-01-25,136.031204
SPY,2001-01-24,136.375
SPY,2001-01-23,135.968704
SPY,2001-01-22,134.906204
SPY,2001-01-19,134.015594
SPY,2001-01-18,134.781204
SPY,2001-01-17,133.453094
SPY,2001-01-16,132.843704
SPY,2001-01-12,132.00
SPY,2001-01-11,132.25
SPY,2001-01-10,132.125
SPY,2001-01-09,129.843704
SPY,2001-01-08,130.1875
SPY,2001-01-05,129.1875
SPY,2001-01-04,133.546799
SPY,2001-01-03,135.00
SPY,2001-01-02,128.8125
SPY,2000-12-29,131.1875
SPY,2000-12-28,133.718704
SPY,2000-12-27,133.3125
SPY,2000-12-26,132.343704
SPY,2000-12-22,130.9375
SPY,2000-12-21,127.125
SPY,2000-12-20,126.25
SPY,2000-12-19,130.015594
SPY,2000-12-18,132.718704
SPY,2000-12-15,130.968704
SPY,2000-12-14,134.406204
SPY,2000-12-13,136.140594
SPY,2000-12-12,138.031204
SPY,2000-12-11,138.625
SPY,2000-12-08,133.968704
SPY,2000-12-07,133.656204
SPY,2000-12-06,135.515594
SPY,2000-12-05,137.718704
SPY,2000-12-04,133.343704
SPY,2000-12-01,132.218704
SPY,2000-11-30,132.281204
SPY,2000-11-29,133.4375
SPY,2000-11-28,133.6875
SPY,2000-11-27,136.031204
SPY,2000-11-24,134.843704
SPY,2000-11-22,132.140594
SPY,2000-11-21,135.375
SPY,2000-11-20,134.6875
SPY,2000-11-17,136.640594
SPY,2000-11-16,137.375
SPY,2000-11-15,139.5625
SPY,2000-11-14,139.125
SPY,2000-11-13,135.5625
SPY,2000-11-10,136.625
SPY,2000-11-09,140.031204
SPY,2000-11-08,140.5625
SPY,2000-11-07,143.75
SPY,2000-11-06,143.781204
SPY,2000-11-03,142.781204
SPY,2000-11-02,142.703094
SPY,2000-11-01,142.468704
SPY,2000-10-31,142.953094
SPY,2000-10-30,140.531204
SPY,2000-10-27,139.281204
SPY,2000-10-26,136.6875
SPY,2000-10-25,136.3125
SPY,2000-10-24,139.593704
SPY,2000-10-23,140.531204
SPY,2000-10-20,139.906204
SPY,2000-10-19,139.3125
SPY,2000-10-18,134.25
SPY,2000-10-17,134.75
SPY,2000-10-16,138.1875
SPY,2000-10-13,137.5625
SPY,2000-10-12,133.125
SPY,2000-10-11,136.531204
SPY,2000-10-10,137.6875
SPY,2000-10-09,140.00
SPY,2000-10-06,141.0625
SPY,2000-10-05,144.1875
SPY,2000-10-04,143.6875
SPY,2000-10-03,142.50
SPY,2000-10-02,143.843704
SPY,2000-09-29,143.625
SPY,2000-09-28,145.00
SPY,2000-09-27,143.156204
SPY,2000-09-26,142.406204
SPY,2000-09-25,144.25
SPY,2000-09-22,145.281204
SPY,2000-09-21,142.6875
SPY,2000-09-20,144.890594
SPY,2000-09-19,145.968704
SPY,2000-09-18,144.656204
SPY,2000-09-15,146.00
SPY,2000-09-14,149.640594
SPY,2000-09-13,148.890594
SPY,2000-09-12,148.50
SPY,2000-09-11,149.593704
SPY,2000-09-08,149.8125
SPY,2000-09-07,150.843704
SPY,2000-09-06,149.5625
SPY,2000-09-05,151.281204
SPY,2000-09-01,152.50
SPY,2000-08-31,152.343704
SPY,2000-08-30,150.343704
SPY,2000-08-29,151.796799
SPY,2000-08-28,151.765594
SPY,2000-08-25,151.25
SPY,2000-08-24,151.3125
SPY,2000-08-23,150.843704
SPY,2000-08-22,150.25
SPY,2000-08-21,150.50
SPY,2000-08-18,149.6875
SPY,2000-08-17,150.1875
SPY,2000-08-16,148.625
SPY,2000-08-15,149.156204
SPY,2000-08-14,149.281204
SPY,2000-08-11,147.406204
SPY,2000-08-10,146.718704
SPY,2000-08-09,147.4375
SPY,2000-08-08,148.6875
SPY,2000-08-07,148.125
SPY,2000-08-04,146.375
SPY,2000-08-03,145.593704
SPY,2000-08-02,144.593704
SPY,2000-08-01,143.875
SPY,2000-07-31,143.00
SPY,2000-07-28,142.093704
SPY,2000-07-27,145.375
SPY,2000-07-26,145.875
SPY,2000-07-25,147.3125
SPY,2000-07-24,146.843704
SPY,2000-07-21,147.6875
SPY,2000-07-20,150.625
SPY,2000-07-19,148.5625
SPY,2000-07-18,149.765594
SPY,2000-07-17,151.00
SPY,2000-07-14,151.25
SPY,2000-07-13,149.781204
SPY,2000-07-12,149.125
SPY,2000-07-11,148.156204
SPY,2000-07-10,147.843704
SPY,2000-07-07,148.093704
SPY,2000-07-06,145.75
SPY,2000-07-05,144.625
SPY,2000-07-03,147.281204
SPY,2000-06-30,145.281204
SPY,2000-06-29,144.1875
SPY,2000-06-28,145.5625
SPY,2000-06-27,145.156204
SPY,2000-06-26,146.234299
SPY,2000-06-23,144.375
SPY,2000-06-22,145.625
SPY,2000-06-21,147.875
SPY,2000-06-20,147.9375
SPY,2000-06-19,148.468704
SPY,2000-06-16,146.593704
SPY,2000-06-15,148.156204
SPY,2000-06-14,147.843704
SPY,2000-06-13,147.593704
SPY,2000-06-12,144.875
SPY,2000-06-09,146.593704
SPY,2000-06-08,146.906204
SPY,2000-06-07,147.484299
SPY,2000-06-06,146.468704
SPY,2000-06-05,147.125
SPY,2000-06-02,147.843704
SPY,2000-06-01,145.3125
SPY,2000-05-31,142.8125
SPY,2000-05-30,142.50
SPY,2000-05-26,138.00
SPY,2000-05-25,137.843704
SPY,2000-05-24,140.25
SPY,2000-05-23,138.00
SPY,2000-05-22,140.0625
SPY,2000-05-19,141.125
SPY,2000-05-18,143.375
SPY,2000-05-17,145.156204
SPY,2000-05-16,146.6875
SPY,2000-05-15,145.281204
SPY,2000-05-12,142.8125
SPY,2000-05-11,141.281204
SPY,2000-05-10,138.125
SPY,2000-05-09,141.3125
SPY,2000-05-08,142.453094
SPY,2000-05-05,143.531204
SPY,2000-05-04,141.8125
SPY,2000-05-03,140.75
SPY,2000-05-02,144.125
SPY,2000-05-01,147.0625
SPY,2000-04-28,145.093704
SPY,2000-04-27,146.00
SPY,2000-04-26,146.484299
SPY,2000-04-25,148.156204
SPY,2000-04-24,142.25
SPY,2000-04-20,143.8125
SPY,2000-04-19,143.125
SPY,2000-04-18,144.468704
SPY,2000-04-17,140.75
SPY,2000-04-14,136.00
SPY,2000-04-13,144.25
SPY,2000-04-12,146.281204
SPY,2000-04-11,150.406204
SPY,2000-04-10,150.843704
SPY,2000-04-07,151.4375
SPY,2000-04-06,150.484299
SPY,2000-04-05,149.1875
SPY,2000-04-04,150.125
SPY,2000-04-03,151.25
SPY,2000-03-31,150.375
SPY,2000-03-30,148.6875
SPY,2000-03-29,151.218704
SPY,2000-03-28,151.0625
SPY,2000-03-27,151.9375
SPY,2000-03-24,153.5625
SPY,2000-03-23,152.656204
SPY,2000-03-22,150.093704
SPY,2000-03-21,149.1875
SPY,2000-03-20,146.1875
SPY,2000-03-17,146.9375
SPY,2000-03-16,146.343704
SPY,2000-03-15,139.8125
SPY,2000-03-14,136.625
SPY,2000-03-13,138.593704
SPY,2000-03-10,140.125
SPY,2000-03-09,140.875
SPY,2000-03-08,136.875
SPY,2000-03-07,137.046799
SPY,2000-03-06,139.75
SPY,2000-03-03,141.125
SPY,2000-03-02,138.531204
SPY,2000-03-01,138.4375
SPY,2000-02-29,137.4375
SPY,2000-02-28,136.125
SPY,2000-02-25,133.328094
SPY,2000-02-24,133.8125
SPY,2000-02-23,136.5625
SPY,2000-02-22,134.968704
SPY,2000-02-18,135.3125
SPY,2000-02-17,138.281204
SPY,2000-02-16,139.00
SPY,2000-02-15,141.078094
SPY,2000-02-14,139.50
SPY,2000-02-11,138.6875
SPY,2000-02-10,141.5625
SPY,2000-02-09,141.281204
SPY,2000-02-08,144.3125
SPY,2000-02-07,142.375
SPY,2000-02-04,142.593704
SPY,2000-02-03,143.1875
SPY,2000-02-02,141.0625
SPY,2000-02-01,140.9375
SPY,2000-01-31,139.5625
SPY,2000-01-28,135.875
SPY,2000-01-27,140.25
SPY,2000-01-26,140.8125
SPY,2000-01-25,141.9375
SPY,2000-01-24,140.343704
SPY,2000-01-21,144.4375
SPY,2000-01-20,144.75
SPY,2000-01-19,147.00
SPY,2000-01-18,145.8125
SPY,2000-01-14,146.968704
SPY,2000-01-13,145.00
SPY,2000-01-12,143.0625
SPY,2000-01-11,144.50
SPY,2000-01-10,146.25
SPY,2000-01-07,145.75
SPY,2000-01-06,137.75
SPY,2000-01-05,140.00
SPY,2000-01-04,139.75
SPY,2000-01-03,145.4375
SPY,1999-12-31,146.875
SPY,1999-12-30,146.640594
SPY,1999-12-29,146.8125
SPY,1999-12-28,146.1875
SPY,1999-12-27,146.281204
SPY,1999-12-23,146.484299
SPY,1999-12-22,144.1875
SPY,1999-12-21,143.8125
SPY,1999-12-20,141.656204
SPY,1999-12-17,142.6875
SPY,1999-12-16,142.125
SPY,1999-12-15,141.50
SPY,1999-12-14,140.75
SPY,1999-12-13,142.125
SPY,1999-12-10,141.875
SPY,1999-12-09,141.406204
SPY,1999-12-08,140.718704
SPY,1999-12-07,141.625
SPY,1999-12-06,142.781204
SPY,1999-12-03,143.843704
SPY,1999-12-02,141.25
SPY,1999-12-01,140.406204
SPY,1999-11-30,139.281204
SPY,1999-11-29,140.9375
SPY,1999-11-26,141.4375
SPY,1999-11-24,141.968704
SPY,1999-11-23,141.218704
SPY,1999-11-22,142.468704
SPY,1999-11-19,142.50
SPY,1999-11-18,142.625
SPY,1999-11-17,141.625
SPY,1999-11-16,141.25
SPY,1999-11-15,140.078094
SPY,1999-11-12,139.75
SPY,1999-11-11,138.50
SPY,1999-11-10,137.718704
SPY,1999-11-09,136.703094
SPY,1999-11-08,138.00
SPY,1999-11-05,137.875
SPY,1999-11-04,136.531204
SPY,1999-11-03,135.50
SPY,1999-11-02,134.593704
SPY,1999-11-01,135.5625
SPY,1999-10-29,137.00
SPY,1999-10-28,134.5625
SPY,1999-10-27,130.125
SPY,1999-10-26,127.8125
SPY,1999-10-25,129.4375
SPY,1999-10-22,130.093704
SPY,1999-10-21,129.00
SPY,1999-10-20,128.25
SPY,1999-10-19,127.00
SPY,1999-10-18,125.781197
SPY,1999-10-15,124.875
SPY,1999-10-14,128.156204
SPY,1999-10-13,128.1875
SPY,1999-10-12,131.593704
SPY,1999-10-11,133.656204
SPY,1999-10-08,133.875
SPY,1999-10-07,131.875
SPY,1999-10-06,132.625
SPY,1999-10-05,130.625
SPY,1999-10-04,130.75
SPY,1999-10-01,128.468704
SPY,1999-09-30,128.75
SPY,1999-09-29,126.8125
SPY,1999-09-28,128.343704
SPY,1999-09-27,128.593704
SPY,1999-09-24,127.75
SPY,1999-09-23,127.875
SPY,1999-09-22,130.609299
SPY,1999-09-21,130.75
SPY,1999-09-20,133.5625
SPY,1999-09-17,133.75
SPY,1999-09-16,132.453094
SPY,1999-09-15,131.9375
SPY,1999-09-14,134.0625
SPY,1999-09-13,134.953094
SPY,1999-09-10,135.875
SPY,1999-09-09,134.75
SPY,1999-09-08,134.8125
SPY,1999-09-07,135.468704
SPY,1999-09-03,135.968704
SPY,1999-09-02,132.109299
SPY,1999-09-01,133.6875
SPY,1999-08-31,132.0625
SPY,1999-08-30,132.5625
SPY,1999-08-27,135.0625
SPY,1999-08-26,136.718704
SPY,1999-08-25,138.375
SPY,1999-08-24,136.968704
SPY,1999-08-23,136.468704
SPY,1999-08-20,133.906204
SPY,1999-08-19,132.5625
SPY,1999-08-18,133.656204
SPY,1999-08-17,134.625
SPY,1999-08-16,133.75
SPY,1999-08-13,133.156204
SPY,1999-08-12,130.140594
SPY,1999-08-11,130.218704
SPY,1999-08-10,128.656204
SPY,1999-08-09,130.093704
SPY,1999-08-06,130.375
SPY,1999-08-05,131.8125
SPY,1999-08-04,130.625
SPY,1999-08-03,132.4375
SPY,1999-08-02,133.0625
SPY,1999-07-30,132.75
SPY,1999-07-29,134.406204
SPY,1999-07-28,136.3125
SPY,1999-07-27,135.875
SPY,1999-07-26,134.75
SPY,1999-07-23,135.75
SPY,1999-07-22,136.015594
SPY,1999-07-21,137.828094
SPY,1999-07-20,137.984299
SPY,1999-07-19,140.875
SPY,1999-07-16,141.8125
SPY,1999-07-15,141.046799
SPY,1999-07-14,140.156204
SPY,1999-07-13,139.375
SPY,1999-07-12,139.875
SPY,1999-07-09,140.50
SPY,1999-07-08,139.671799
SPY,1999-07-07,139.5625
SPY,1999-07-06,139.375
SPY,1999-07-02,139.406204
SPY,1999-07-01,138.031204
SPY,1999-06-30,137.00
SPY,1999-06-29,134.5625
SPY,1999-06-28,133.3125
SPY,1999-06-25,131.703094
SPY,1999-06-24,132.031204
SPY,1999-06-23,133.031204
SPY,1999-06-22,133.6875
SPY,1999-06-21,134.625
SPY,1999-06-18,134.3125
SPY,1999-06-17,134.5625
SPY,1999-06-16,133.3125
SPY,1999-06-15,130.8125
SPY,1999-06-14,129.9375
SPY,1999-06-11,129.8125
SPY,1999-06-10,130.906204
SPY,1999-06-09,132.125
SPY,1999-06-08,132.25
SPY,1999-06-07,133.5625
SPY,1999-06-04,133.218704
SPY,1999-06-03,130.593704
SPY,1999-06-02,129.875
SPY,1999-06-01,129.75
SPY,1999-05-28,130.203094
SPY,1999-05-27,128.5625
SPY,1999-05-26,130.4375
SPY,1999-05-25,129.00
SPY,1999-05-24,131.125
SPY,1999-05-21,133.343704
SPY,1999-05-20,134.093704
SPY,1999-05-19,134.906204
SPY,1999-05-18,133.9375
SPY,1999-05-17,134.1875
SPY,1999-05-14,133.781204
SPY,1999-05-13,137.343704
SPY,1999-05-12,136.75
SPY,1999-05-11,135.6875
SPY,1999-05-10,134.328094
SPY,1999-05-07,135.00
SPY,1999-05-06,133.984299
SPY,1999-05-05,134.8125
SPY,1999-05-04,133.75
SPY,1999-05-03,135.6875
SPY,1999-04-30,133.25
SPY,1999-04-29,134.343704
SPY,1999-04-28,135.375
SPY,1999-04-27,137.25
SPY,1999-04-26,136.593704
SPY,1999-04-23,135.8125
SPY,1999-04-22,136.156204
SPY,1999-04-21,134.875
SPY,1999-04-20,131.125
SPY,1999-04-19,129.50
SPY,1999-04-16,131.531204
SPY,1999-04-15,132.656204
SPY,1999-04-14,133.156204
SPY,1999-04-13,135.4375
SPY,1999-04-12,136.3125
SPY,1999-04-09,134.875
SPY,1999-04-08,134.843704
SPY,1999-04-07,133.156204
SPY,1999-04-06,132.093704
SPY,1999-04-05,132.406204
SPY,1999-04-01,129.343704
SPY,1999-03-31,128.375
SPY,1999-03-30,130.468704
SPY,1999-03-29,131.156204
SPY,1999-03-26,128.5625
SPY,1999-03-25,129.50
SPY,1999-03-24,126.906197
SPY,1999-03-23,126.1875
SPY,1999-03-22,129.9375
SPY,1999-03-19,129.6875
SPY,1999-03-18,132.25
SPY,1999-03-17,130.156204
SPY,1999-03-16,130.718704
SPY,1999-03-15,131.218704
SPY,1999-03-12,129.375
SPY,1999-03-11,130.625
SPY,1999-03-10,129.1875
SPY,1999-03-09,128.0625
SPY,1999-03-08,128.375
SPY,1999-03-05,127.546799
SPY,1999-03-04,125.031197
SPY,1999-03-03,123.468697
SPY,1999-03-02,122.8125
SPY,1999-03-01,123.906197
SPY,1999-02-26,123.5625
SPY,1999-02-25,124.0625
SPY,1999-02-24,125.25
SPY,1999-02-23,127.50
SPY,1999-02-22,127.5625
SPY,1999-02-19,124.25
SPY,1999-02-18,123.718697
SPY,1999-02-17,122.75
SPY,1999-02-16,122.875
SPY,1999-02-12,123.625
SPY,1999-02-11,125.125
SPY,1999-02-10,122.3125
SPY,1999-02-09,121.531197
SPY,1999-02-08,124.3125
SPY,1999-02-05,124.0625
SPY,1999-02-04,125.50
SPY,1999-02-03,127.406197
SPY,1999-02-02,126.125
SPY,1999-02-01,126.906197
SPY,1999-01-29,127.656197
SPY,1999-01-28,126.6875
SPY,1999-01-27,124.593697
SPY,1999-01-26,126.0625
SPY,1999-01-25,123.8125
SPY,1999-01-22,122.5625
SPY,1999-01-21,122.843697
SPY,1999-01-20,126.1875
SPY,1999-01-19,125.1875
SPY,1999-01-15,124.375
SPY,1999-01-14,121.218697
SPY,1999-01-13,123.375
SPY,1999-01-12,124.25
SPY,1999-01-11,126.531197
SPY,1999-01-08,127.75
SPY,1999-01-07,126.8125
SPY,1999-01-06,127.4375
SPY,1999-01-05,124.4375
SPY,1999-01-04,123.031197
SPY,1998-12-31,123.3125
SPY,1998-12-30,123.3125
SPY,1998-12-29,124.3125
SPY,1998-12-28,122.375
SPY,1998-12-24,122.6875
SPY,1998-12-23,123.218697
SPY,1998-12-22,120.6875
SPY,1998-12-21,120.156197
SPY,1998-12-18,118.50
SPY,1998-12-17,118.390602
SPY,1998-12-16,116.531197
SPY,1998-12-15,116.6875
SPY,1998-12-14,113.75
SPY,1998-12-11,117.125
SPY,1998-12-10,116.890602
SPY,1998-12-09,118.625
SPY,1998-12-08,118.406197
SPY,1998-12-07,118.9375
SPY,1998-12-04,118.375
SPY,1998-12-03,115.343697
SPY,1998-12-02,117.281197
SPY,1998-12-01,117.625
SPY,1998-11-30,116.125
SPY,1998-11-27,119.50
SPY,1998-11-25,118.625
SPY,1998-11-24,118.625
SPY,1998-11-23,119.375
SPY,1998-11-20,116.625
SPY,1998-11-19,115.75
SPY,1998-11-18,114.75
SPY,1998-11-17,114.0625
SPY,1998-11-16,114.0625
SPY,1998-11-13,113.218697
SPY,1998-11-12,112.125
SPY,1998-11-11,112.25
SPY,1998-11-10,113.00
SPY,1998-11-09,113.3125
SPY,1998-11-06,114.125
SPY,1998-11-05,113.781197
SPY,1998-11-04,112.25
SPY,1998-11-03,111.0625
SPY,1998-11-02,111.875
SPY,1998-10-30,110.00
SPY,1998-10-29,109.406197
SPY,1998-10-28,106.8125
SPY,1998-10-27,107.00
SPY,1998-10-26,107.625
SPY,1998-10-23,106.843697
SPY,1998-10-22,108.218697
SPY,1998-10-21,106.625
SPY,1998-10-20,107.00
SPY,1998-10-19,106.375
SPY,1998-10-16,106.00
SPY,1998-10-15,105.968697
SPY,1998-10-14,100.5625
SPY,1998-10-13,99.625
SPY,1998-10-12,99.968697
SPY,1998-10-09,98.531197
SPY,1998-10-08,96.593697
SPY,1998-10-07,97.125
SPY,1998-10-06,98.593697
SPY,1998-10-05,98.6875
SPY,1998-10-02,100.718697
SPY,1998-10-01,98.8125
SPY,1998-09-30,101.75
SPY,1998-09-29,104.9375
SPY,1998-09-28,105.1875
SPY,1998-09-25,104.25
SPY,1998-09-24,104.375
SPY,1998-09-23,107.00
SPY,1998-09-22,102.875
SPY,1998-09-21,102.031197
SPY,1998-09-18,102.093697
SPY,1998-09-17,102.00
SPY,1998-09-16,105.00
SPY,1998-09-15,104.0625
SPY,1998-09-14,103.4375
SPY,1998-09-11,101.6875
SPY,1998-09-10,98.50
SPY,1998-09-09,100.50
SPY,1998-09-08,103.00
SPY,1998-09-04,97.75
SPY,1998-09-03,98.5625
SPY,1998-09-02,99.343697
SPY,1998-09-01,100.0625
SPY,1998-08-31,96.00
SPY,1998-08-28,103.375
SPY,1998-08-27,103.75
SPY,1998-08-26,108.875
SPY,1998-08-25,109.50
